CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval
13587,3,160,2011-11-08,347,115.67,1,0
17886,3,469,2011-11-08,869,289.67,1,0
12990,3,200,2011-11-08,410,136.67,1,0
13867,3,501,2011-11-08,1005,335,1,0
13029,3,134,2011-11-09,1248,416,1,0
15485,3,1281,2011-11-09,2565,855,1,0
14108,3,380,2011-11-09,594,198,1,0
14284,3,157,2011-11-09,578,192.67,1,0
16041,3,1584,2011-11-09,3166,1055.33,1,0
13606,3,276,2011-11-10,277,92.33,1,0
14712,3,315,2011-11-10,917,305.67,1,0
15111,3,710,2011-11-10,1567,522.33,1,0
12541,3,675,2011-11-10,841,280.33,1,0
17932,3,789,2011-11-10,1332,444,1,0
14765,3,135,2011-11-10,254,84.67,1,0
15452,3,280,2011-11-10,528,176,1,0
17295,3,293,2011-11-11,547,182.33,1,0
17015,3,1978,2011-11-11,1839,613,1,0
16460,3,876,2011-11-11,811,270.33,1,0
12384,3,117,2011-11-11,406,135.33,1,0
16671,3,875,2011-11-11,1692,564,1,0
15787,3,534,2011-11-13,933,311,1,0
14499,3,496,2011-11-13,808,269.33,1,0
15429,3,369,2011-11-13,365,121.67,1,0
16930,3,339,2011-11-13,379,126.33,1,0
13379,3,601,2011-11-13,573,191,1,0
12865,3,877,2011-11-13,1548,516,1,0
12642,3,546,2011-11-14,905,301.67,1,0
16478,3,224,2011-11-14,331,110.33,1,0
17974,3,500,2011-11-15,704,234.67,1,0
13058,3,52,2011-11-15,271,90.33,1,0
18043,3,265,2011-11-15,529,176.33,1,0
13066,3,320,2011-11-15,431,143.67,1,0
17564,3,146,2011-11-15,454,151.33,1,0
13236,3,411,2011-11-15,727,242.33,1,0
15582,3,453,2011-11-15,683,227.67,1,0
18259,3,714,2011-11-15,2339,779.67,1,0
17777,3,501,2011-11-15,648,216,1,0
17198,3,357,2011-11-16,692,230.67,1,0
12640,3,301,2011-11-16,995,331.67,1,0
16278,3,109,2011-11-16,538,179.33,1,0
16008,3,323,2011-11-16,479,159.67,1,0
16804,3,246,2011-11-16,537,179,1,0
15051,3,1010,2011-11-16,1383,461,1,0
17797,3,498,2011-11-17,780,260,1,0
16298,3,198,2011-11-17,598,199.33,1,0
17080,3,164,2011-11-17,286,95.33,1,0
15287,3,432,2011-11-17,485,161.67,1,0
13028,3,796,2011-11-17,660,220,1,0
15506,3,842,2011-11-17,972,324,1,0
12406,3,1809,2011-11-17,3281,1093.67,1,0
12356,3,1573,2011-11-17,2487,829,1,0
14332,3,463,2011-11-17,840,280,1,0
17461,3,770,2011-11-17,736,245.33,1,0
16560,3,494,2011-11-18,817,272.33,1,0
18276,3,184,2011-11-18,323,107.67,1,0
13516,3,985,2011-11-18,1389,463,1,0
12498,3,156,2011-11-18,350,116.67,1,0
15088,3,457,2011-11-18,1140,380,1,0
16511,3,401,2011-11-18,916,305.33,1,0
14593,3,330,2011-11-18,617,205.67,1,0
15933,3,885,2011-11-18,1107,369,1,0
16134,3,357,2011-11-18,604,201.33,1,0
16212,3,241,2011-11-20,681,227,1,0
14157,3,260,2011-11-20,392,130.67,1,0
13427,3,545,2011-11-20,583,194.33,1,0
16762,3,480,2011-11-20,1207,402.33,1,0
16464,3,952,2011-11-20,1299,433,1,0
18127,3,187,2011-11-20,347,115.67,1,0
16139,3,330,2011-11-21,635,211.67,1,0
12878,3,536,2011-11-21,842,280.67,1,0
16369,3,1026,2011-11-21,1543,514.33,1,0
15497,3,622,2011-11-22,1260,420,1,0
16532,3,2016,2011-11-22,6749,2249.67,1,0
17500,3,17,2011-11-22,1138,379.33,1,0
14768,3,34,2011-11-22,140,46.67,1,0
17360,3,328,2011-11-22,568,189.33,1,0
17759,3,696,2011-11-22,819,273,1,0
17371,3,151,2011-11-22,418,139.33,1,0
16020,3,487,2011-11-23,851,283.67,1,0
15398,3,767,2011-11-23,1340,446.67,1,0
14205,3,100,2011-11-23,229,76.33,1,0
13502,3,264,2011-11-23,292,97.33,1,0
16653,3,723,2011-11-23,1167,389,1,0
16079,3,864,2011-11-23,1352,450.67,1,0
13350,3,282,2011-11-23,811,270.33,1,0
15901,3,372,2011-11-23,350,116.67,1,0
13174,3,1351,2011-11-23,2739,913,1,0
16885,3,178,2011-11-24,450,150,1,0
12620,3,1179,2011-11-25,1303,434.33,1,0
17557,3,306,2011-11-25,541,180.33,1,0
15436,3,574,2011-11-27,1068,356,1,0
15009,3,639,2011-11-27,1259,419.67,1,0
13546,3,357,2011-11-27,621,207,1,0
17864,3,706,2011-11-27,555,185,1,0
15747,3,466,2011-11-27,947,315.67,1,0
13389,3,429,2011-11-28,798,266,1,0
18096,3,788,2011-11-28,849,283,1,0
13258,3,282,2011-11-28,673,224.33,1,0
14836,3,45,2011-11-29,102,34,1,0
12798,3,5256,2011-11-29,6977,2325.67,1,0
13496,3,329,2011-11-29,618,206,1,0
14125,3,1628,2011-11-29,2721,907,1,0
13211,3,834,2011-11-29,1095,365,1,0
17658,3,522,2011-11-29,486,162,1,0
15239,3,591,2011-11-29,764,254.67,1,0
14385,3,159,2011-11-30,202,67.33,1,0
16101,3,738,2011-11-30,1246,415.33,1,0
14540,3,411,2011-11-30,953,317.67,1,0
12488,3,526,2011-11-30,1245,415,1,0
12787,3,258,2011-11-30,419,139.67,1,0
15680,3,952,2011-11-30,1334,444.67,1,0
18158,3,353,2011-11-30,452,150.67,1,0
15414,3,443,2011-11-30,775,258.33,1,0
15101,3,239,2011-12-01,310,103.33,1,0
16376,3,686,2011-12-01,965,321.67,1,0
12572,3,444,2011-12-01,897,299,1,0
17768,3,1122,2011-12-01,2082,694,1,0
17540,3,193,2011-12-01,570,190,1,0
17044,3,487,2011-12-01,897,299,1,0
14853,3,81,2011-12-01,463,154.33,1,0
13365,3,1238,2011-12-01,2191,730.33,1,0
12465,3,471,2011-12-02,674,224.67,1,0
17584,3,446,2011-12-02,1227,409,1,0
13705,3,363,2011-12-02,712,237.33,1,0
17157,3,169,2011-12-02,307,102.33,1,0
14250,3,1200,2011-12-02,1904,634.67,1,0
18282,3,98,2011-12-02,177,59,1,0
13736,3,492,2011-12-04,722,240.67,1,0
12560,3,1066,2011-12-04,1885,628.33,1,0
14720,3,219,2011-12-04,664,221.33,1,0
12827,3,197,2011-12-04,430,143.33,1,0
17618,3,319,2011-12-04,930,310,1,0
12719,3,357,2011-12-04,536,178.67,1,0
14075,3,754,2011-12-05,942,314,1,0
14759,3,565,2011-12-05,1599,533,1,0
16851,3,271,2011-12-05,342,114,1,0
17817,3,67,2011-12-05,388,129.33,1,0
18030,3,66,2011-12-05,221,73.67,1,0
14629,3,374,2011-12-05,935,311.67,1,0
16642,3,478,2011-12-05,680,226.67,1,0
15053,3,984,2011-12-05,694,231.33,1,0
14140,3,809,2011-12-06,920,306.67,1,0
13255,3,174,2011-12-06,391,130.33,1,0
16495,3,328,2011-12-06,648,216,1,0
14418,3,1711,2011-12-06,1937,645.67,1,0
14869,3,548,2011-12-06,718,239.33,1,0
13914,3,379,2011-12-06,614,204.67,1,0
14737,3,345,2011-12-06,1165,388.33,1,0
15907,3,477,2011-12-06,882,294,1,0
17119,3,327,2011-12-06,594,198,1,0
12479,3,348,2011-12-06,423,141,1,0
12375,3,175,2011-12-07,375,125,1,0
15568,3,461,2011-12-07,758,252.67,1,0
12950,3,1380,2011-12-07,1843,614.33,1,0
17590,3,821,2011-12-07,1467,489,1,0
18273,3,80,2011-12-07,204,68,1,0
17835,3,344,2011-12-07,342,114,1,0
17266,3,153,2011-12-07,297,99,1,0
16000,3,5110,2011-12-07,12394,4131.33,1,0
13521,3,715,2011-12-08,1070,356.67,1,0
15399,3,611,2011-12-08,816,272,1,0
13318,3,304,2011-12-08,641,213.67,1,0
15156,3,597,2011-12-08,961,320.33,1,0
13954,3,141,2011-12-08,379,126.33,1,0
15877,3,243,2011-12-08,438,146,1,0
17631,3,334,2011-12-08,528,176,1,0
16442,3,443,2011-12-08,609,203,1,0
17830,3,92,2011-12-08,399,133,1,0
15951,3,306,2011-12-08,670,223.33,1,0
12526,3,624,2011-12-09,1173,391,1,0
16446,3,2,2011-12-09,3,1,1,0
12985,3,1413,2011-12-09,1216,405.33,1,0
15332,4,652,2010-12-08,1661,415.25,1,0
13963,4,460,2011-02-04,665,166.25,1,0
12845,4,204,2011-03-17,354,88.5,1,0
14081,4,589,2011-03-17,892,223,1,0
15589,4,242,2011-04-01,457,114.25,1,0
14532,4,284,2011-04-17,933,233.25,1,0
15749,4,9014,2011-04-18,21536,5384,1,0
12585,4,1246,2011-04-19,1767,441.75,1,0
14339,4,151,2011-04-19,294,73.5,1,0
17646,4,320,2011-05-04,996,249,1,0
17849,4,114,2011-05-05,606,151.5,1,0
12888,4,68,2011-05-09,314,78.5,1,0
18218,4,498,2011-05-17,606,151.5,1,0
15648,4,211,2011-05-19,585,146.25,1,0
17955,4,273,2011-05-25,557,139.25,1,0
16356,4,92,2011-05-26,210,52.5,1,0
17152,4,477,2011-05-29,1504,376,1,0
17454,4,243,2011-05-31,518,129.5,1,0
14740,4,729,2011-06-01,1423,355.75,1,0
13475,4,1012,2011-06-01,1432,358,1,0
17375,4,361,2011-06-02,372,93,1,0
16520,4,557,2011-06-06,1037,259.25,1,0
14867,4,327,2011-06-07,701,175.25,1,0
15098,4,61,2011-06-10,39620,9905,1,0
13476,4,414,2011-06-14,1093,273.25,1,0
15574,4,332,2011-06-15,676,169,1,0
17897,4,216,2011-06-20,516,129,1,0
15644,4,550,2011-06-26,804,201,1,0
17900,4,1,2011-06-28,15,3.75,1,0
16473,4,195,2011-06-28,315,78.75,1,0
15483,4,291,2011-07-01,225,56.25,1,0
14338,4,329,2011-07-04,554,138.5,1,0
14352,4,538,2011-07-05,1079,269.75,1,0
15646,4,388,2011-07-05,425,106.25,1,0
17787,4,896,2011-07-10,1818,454.5,1,0
18142,4,1273,2011-07-11,1015,253.75,1,0
15716,4,738,2011-07-17,1101,275.25,1,0
16398,4,745,2011-07-18,1631,407.75,1,0
14758,4,419,2011-07-18,1484,371,1,0
16112,4,574,2011-07-19,196,49,1,0
15108,4,488,2011-07-21,1151,287.75,1,0
15704,4,1028,2011-07-22,2294,573.5,1,0
16696,4,146,2011-07-27,658,164.5,1,0
13420,4,88,2011-07-28,140,35,1,0
12507,4,874,2011-07-28,1006,251.5,1,0
16572,4,530,2011-08-04,1000,250,1,0
13869,4,1709,2011-08-08,3084,771,1,0
16951,4,1306,2011-08-08,1263,315.75,1,0
17429,4,616,2011-08-11,512,128,1,0
13722,4,1400,2011-08-11,2369,592.25,1,0
12399,4,1173,2011-08-12,1034,258.5,1,0
16045,4,897,2011-08-12,1341,335.25,1,0
13873,4,138,2011-08-12,382,95.5,1,0
15624,4,357,2011-08-15,588,147,1,0
13720,4,501,2011-08-15,800,200,1,0
15002,4,862,2011-08-16,1642,410.5,1,0
14323,4,340,2011-08-17,574,143.5,1,0
18248,4,501,2011-08-18,783,195.75,1,0
14460,4,869,2011-08-21,383,95.75,1,0
14224,4,483,2011-08-21,1010,252.5,1,0
14045,4,535,2011-08-22,1660,415,1,0
17585,4,1650,2011-08-22,1117,279.25,1,0
17268,4,844,2011-08-24,764,191,1,0
12649,4,571,2011-08-24,550,137.5,1,0
15641,4,1562,2011-08-26,1887,471.75,1,0
13489,4,560,2011-08-26,450,112.5,1,0
16816,4,274,2011-08-28,417,104.25,1,0
13301,4,343,2011-08-28,600,150,1,0
16806,4,355,2011-08-28,736,184,1,0
14513,4,355,2011-08-31,438,109.5,1,0
13240,4,297,2011-09-04,649,162.25,1,0
12710,4,842,2011-09-04,1005,251.25,1,0
16175,4,533,2011-09-06,1038,259.5,1,0
13158,4,784,2011-09-06,1201,300.25,1,0
17560,4,635,2011-09-06,855,213.75,1,0
14223,4,583,2011-09-08,975,243.75,1,0
13611,4,750,2011-09-11,1141,285.25,1,0
15673,4,1451,2011-09-12,2726,681.5,1,0
16475,4,319,2011-09-12,544,136,1,0
14163,4,893,2011-09-13,2446,611.5,1,0
18173,4,1220,2011-09-14,2107,526.75,1,0
13539,4,314,2011-09-15,606,151.5,1,0
12434,4,373,2011-09-16,765,191.25,1,0
17802,4,743,2011-09-18,1252,313,1,0
16370,4,640,2011-09-18,1302,325.5,1,0
16906,4,263,2011-09-19,560,140,1,0
13220,4,196,2011-09-22,819,204.75,1,0
14038,4,963,2011-09-22,1554,388.5,1,0
12930,4,250,2011-09-22,410,102.5,1,0
17388,4,1068,2011-09-23,1260,315,1,0
15549,4,681,2011-09-23,1640,410,1,0
18155,4,258,2011-09-25,348,87,1,0
16342,4,157,2011-09-25,322,80.5,1,0
12348,4,2332,2011-09-25,1437,359.25,1,0
13555,4,2636,2011-09-27,4099,1024.75,1,0
16573,4,354,2011-09-27,648,162,1,0
16122,4,1128,2011-09-27,684,171,1,0
17002,4,678,2011-09-27,1488,372,1,0
17370,4,540,2011-09-28,446,111.5,1,0
16182,4,3791,2011-09-28,6618,1654.5,1,0
18242,4,1017,2011-09-28,2232,558,1,0
13515,4,681,2011-09-28,891,222.75,1,0
17950,4,342,2011-09-28,472,118,1,0
14609,4,7026,2011-09-28,602,150.5,1,0
12393,4,816,2011-09-28,1583,395.75,1,0
17572,4,95,2011-09-29,227,56.75,1,0
12728,4,413,2011-09-29,728,182,1,0
13741,4,217,2011-09-29,666,166.5,1,0
15062,4,763,2011-09-29,988,247,1,0
18204,4,1188,2011-09-29,1961,490.25,1,0
17905,4,406,2011-09-29,799,199.75,1,0
14970,4,250,2011-10-02,1592,398,1,0
12413,4,281,2011-10-04,676,169,1,0
15181,4,543,2011-10-04,685,171.25,1,0
15730,4,683,2011-10-05,1108,277,1,0
16160,4,1153,2011-10-06,1009,252.25,1,0
13055,4,891,2011-10-06,1202,300.5,1,0
16842,4,692,2011-10-06,1260,315,1,0
17921,4,425,2011-10-06,820,205,1,0
16462,4,12,2011-10-06,102,25.5,1,0
12885,4,654,2011-10-07,1158,289.5,1,0
14844,4,1833,2011-10-07,3190,797.5,1,0
18136,4,373,2011-10-07,762,190.5,1,0
15756,4,241,2011-10-09,528,132,1,0
14356,4,266,2011-10-10,667,166.75,1,0
17589,4,1630,2011-10-10,2403,600.75,1,0
15199,4,396,2011-10-11,1269,317.25,1,0
14535,4,1818,2011-10-11,2832,708,1,0
12836,4,1062,2011-10-11,2610,652.5,1,0
15421,4,500,2011-10-12,950,237.5,1,0
15831,4,1084,2011-10-12,741,185.25,1,0
13865,4,204,2011-10-12,502,125.5,1,0
16224,4,1116,2011-10-13,1295,323.75,1,0
17724,4,289,2011-10-13,996,249,1,0
14937,4,483,2011-10-14,1618,404.5,1,0
12744,4,5234,2011-10-14,9120,2280,1,0
16206,4,272,2011-10-16,537,134.25,1,0
12473,4,2323,2011-10-17,2545,636.25,1,0
16730,4,898,2011-10-18,703,175.75,1,0
15826,4,962,2011-10-19,1649,412.25,1,0
16621,4,302,2011-10-19,813,203.25,1,0
14273,4,264,2011-10-19,560,140,1,0
12370,4,2349,2011-10-19,3422,855.5,1,0
15587,4,312,2011-10-20,914,228.5,1,0
15754,4,197,2011-10-20,456,114,1,0
17092,4,1130,2011-10-20,1774,443.5,1,0
17169,4,519,2011-10-20,817,204.25,1,0
17571,4,875,2011-10-20,1424,356,1,0
15819,4,1357,2011-10-21,1905,476.25,1,0
15321,4,1164,2011-10-21,2663,665.75,1,0
14504,4,308,2011-10-23,673,168.25,1,0
16007,4,1388,2011-10-23,1694,423.5,1,0
14019,4,1034,2011-10-24,1399,349.75,1,0
16728,4,671,2011-10-24,1048,262,1,0
12940,4,399,2011-10-24,862,215.5,1,0
15801,4,562,2011-10-24,1042,260.5,1,0
14997,4,1102,2011-10-24,541,135.25,1,0
15656,4,343,2011-10-25,749,187.25,1,0
18079,4,7347,2011-10-25,3613,903.25,1,0
17423,4,421,2011-10-25,664,166,1,0
15835,4,439,2011-10-26,954,238.5,1,0
16188,4,782,2011-10-26,982,245.5,1,0
12879,4,363,2011-10-26,553,138.25,1,0
12456,4,1601,2011-10-26,2554,638.5,1,0
15469,4,150,2011-10-27,504,126,1,0
17672,4,1672,2011-10-27,3107,776.75,1,0
12432,4,1800,2011-10-28,4359,1089.75,1,0
17796,4,176,2011-10-30,690,172.5,1,0
17373,4,408,2011-10-30,647,161.75,1,0
14167,4,147,2011-10-31,563,140.75,1,0
17951,4,610,2011-10-31,991,247.75,1,0
15018,4,188,2011-11-01,456,114,1,0
16308,4,8000,2011-11-02,2560,640,1,0
16043,4,503,2011-11-02,774,193.5,1,0
13316,4,5508,2011-11-02,5733,1433.25,1,0
17816,4,30,2011-11-03,37,9.25,1,0
13592,4,84,2011-11-04,248,62,1,0
15707,4,594,2011-11-04,917,229.25,1,0
16014,4,254,2011-11-04,638,159.5,1,0
12577,4,462,2011-11-04,560,140,1,0
14913,4,1743,2011-11-04,1227,306.75,1,0
15407,4,552,2011-11-06,1047,261.75,1,0
13155,4,497,2011-11-06,972,243,1,0
16488,4,724,2011-11-06,492,123,1,0
15952,4,391,2011-11-06,782,195.5,1,0
16612,4,506,2011-11-07,1188,297,1,0
17043,4,998,2011-11-07,1735,433.75,1,0
17515,4,243,2011-11-08,639,159.75,1,0
14360,4,1139,2011-11-08,2118,529.5,1,0
13329,4,427,2011-11-08,740,185,1,0
17289,4,512,2011-11-08,923,230.75,1,0
16205,4,512,2011-11-09,751,187.75,1,0
16863,4,392,2011-11-10,481,120.25,1,0
15289,4,996,2011-11-10,935,233.75,1,0
16126,4,2125,2011-11-10,6288,1572,1,0
17573,4,302,2011-11-10,363,90.75,1,0
12480,4,1685,2011-11-11,2886,721.5,1,0
14662,4,578,2011-11-11,741,185.25,1,0
17088,4,868,2011-11-11,1991,497.75,1,0
15608,4,714,2011-11-11,1094,273.5,1,0
13892,4,983,2011-11-13,633,158.25,1,0
17041,4,923,2011-11-13,1056,264,1,0
17720,4,576,2011-11-13,1196,299,1,0
16898,4,379,2011-11-13,437,109.25,1,0
16416,4,656,2011-11-13,1031,257.75,1,0
14044,4,304,2011-11-13,646,161.5,1,0
13835,4,442,2011-11-14,835,208.75,1,0
16747,4,577,2011-11-14,827,206.75,1,0
16639,4,503,2011-11-14,1169,292.25,1,0
15781,4,178,2011-11-14,334,83.5,1,0
16303,4,2621,2011-11-14,5306,1326.5,1,0
14715,4,521,2011-11-15,867,216.75,1,0
12933,4,498,2011-11-15,606,151.5,1,0
12883,4,196,2011-11-15,703,175.75,1,0
17521,4,518,2011-11-15,722,180.5,1,0
13692,4,1225,2011-11-15,1473,368.25,1,0
13614,4,564,2011-11-15,1585,396.25,1,0
14522,4,525,2011-11-15,975,243.75,1,0
13455,4,345,2011-11-15,1007,251.75,1,0
15679,4,1170,2011-11-15,781,195.25,1,0
13846,4,383,2011-11-15,848,212,1,0
13816,4,256,2011-11-16,483,120.75,1,0
13131,4,443,2011-11-16,1039,259.75,1,0
12993,4,240,2011-11-16,415,103.75,1,0
16469,4,260,2011-11-16,625,156.25,1,0
18263,4,1467,2011-11-16,1211,302.75,1,0
13285,4,2051,2011-11-16,2709,677.25,1,0
13939,4,843,2011-11-16,557,139.25,1,0
13447,4,577,2011-11-16,1104,276,1,0
13500,4,585,2011-11-16,1137,284.25,1,0
16009,4,366,2011-11-17,972,243,1,0
13308,4,840,2011-11-17,1368,342,1,0
15489,4,593,2011-11-17,1090,272.5,1,0
12449,4,1523,2011-11-17,3596,899,1,0
14234,4,951,2011-11-17,754,188.5,1,0
14034,4,312,2011-11-17,509,127.25,1,0
15983,4,886,2011-11-17,1465,366.25,1,0
12539,4,2067,2011-11-17,5568,1392,1,0
16924,4,454,2011-11-18,723,180.75,1,0
12781,4,592,2011-11-18,672,168,1,0
14820,4,253,2011-11-18,507,126.75,1,0
17159,4,1110,2011-11-18,1535,383.75,1,0
14285,4,541,2011-11-18,1910,477.5,1,0
13396,4,592,2011-11-18,1325,331.25,1,0
17621,4,510,2011-11-18,1336,334,1,0
12578,4,1157,2011-11-18,2361,590.25,1,0
16279,4,1044,2011-11-18,1490,372.5,1,0
15530,4,938,2011-11-18,1497,374.25,1,0
13200,4,516,2011-11-20,870,217.5,1,0
13430,4,739,2011-11-21,652,163,1,0
17625,4,1180,2011-11-21,2020,505,1,0
15406,4,235,2011-11-21,424,106,1,0
14449,4,741,2011-11-21,886,221.5,1,0
12504,4,48,2011-11-21,60,15,1,0
13167,4,773,2011-11-21,779,194.75,1,0
13940,4,516,2011-11-22,839,209.75,1,0
16164,4,432,2011-11-22,803,200.75,1,0
17073,4,758,2011-11-22,1445,361.25,1,0
17324,4,843,2011-11-22,986,246.5,1,0
16261,4,301,2011-11-22,729,182.25,1,0
14467,4,276,2011-11-22,596,149,1,0
15116,4,648,2011-11-22,1353,338.25,1,0
13681,4,360,2011-11-22,828,207,1,0
15965,4,434,2011-11-22,809,202.25,1,0
16330,4,145,2011-11-22,242,60.5,1,0
13247,4,328,2011-11-22,501,125.25,1,0
14790,4,699,2011-11-23,745,186.25,1,0
17034,4,406,2011-11-23,735,183.75,1,0
14336,4,1759,2011-11-23,1615,403.75,1,0
15743,4,214,2011-11-23,776,194,1,0
14591,4,1228,2011-11-24,1320,330,1,0
12421,4,478,2011-11-24,639,159.75,1,0
14277,4,1614,2011-11-24,3893,973.25,1,0
12937,4,1007,2011-11-24,1504,376,1,0
13277,4,176,2011-11-24,258,64.5,1,0
18188,4,1167,2011-11-24,1998,499.5,1,0
16157,4,344,2011-11-24,644,161,1,0
14805,4,114,2011-11-24,546,136.5,1,0
17345,4,341,2011-11-24,520,130,1,0
14710,4,375,2011-11-25,599,149.75,1,0
13149,4,1280,2011-11-25,1676,419,1,0
17812,4,329,2011-11-27,700,175,1,0
18145,4,2625,2011-11-27,2862,715.5,1,0
13064,4,514,2011-11-27,1106,276.5,1,0
17411,4,298,2011-11-27,749,187.25,1,0
14577,4,353,2011-11-27,860,215,1,0
16005,4,279,2011-11-27,572,143,1,0
15022,4,527,2011-11-28,852,213,1,0
15571,4,264,2011-11-28,650,162.5,1,0
17019,4,820,2011-11-28,1258,314.5,1,0
17523,4,872,2011-11-28,653,163.25,1,0
16900,4,724,2011-11-28,869,217.25,1,0
17299,4,668,2011-11-28,657,164.25,1,0
13196,4,1224,2011-11-28,1798,449.5,1,0
13147,4,144,2011-11-29,713,178.25,1,0
13429,4,1390,2011-11-29,1007,251.75,1,0
13928,4,129,2011-11-29,465,116.25,1,0
14554,4,1443,2011-11-29,2279,569.75,1,0
14173,4,150,2011-11-29,451,112.75,1,0
17101,4,815,2011-11-29,1622,405.5,1,0
15297,4,290,2011-11-29,635,158.75,1,0
15206,4,162,2011-11-29,420,105,1,0
14824,4,525,2011-11-29,1128,282,1,0
12429,4,1538,2011-11-30,3388,847,1,0
16062,4,800,2011-11-30,1154,288.5,1,0
16295,4,841,2011-11-30,1329,332.25,1,0
17736,4,237,2011-11-30,337,84.25,1,0
15394,4,910,2011-11-30,2184,546,1,0
17502,4,376,2011-11-30,689,172.25,1,0
14644,4,252,2011-11-30,780,195,1,0
16657,4,1130,2011-11-30,874,218.5,1,0
14875,4,555,2011-11-30,1458,364.5,1,0
13212,4,308,2011-11-30,779,194.75,1,0
13203,4,800,2011-11-30,869,217.25,1,0
15782,4,863,2011-11-30,2594,648.5,1,0
15073,4,273,2011-11-30,586,146.5,1,0
15793,4,552,2011-11-30,949,237.25,1,0
18059,4,253,2011-11-30,297,74.25,1,0
14618,4,261,2011-11-30,539,134.75,1,0
16361,4,418,2011-11-30,891,222.75,1,0
15467,4,306,2011-11-30,512,128,1,0
15113,4,2319,2011-11-30,3339,834.75,1,0
15060,4,256,2011-12-01,293,73.25,1,0
17014,4,238,2011-12-01,563,140.75,1,0
14287,4,237,2011-12-01,156,39,1,0
18130,4,817,2011-12-01,1046,261.5,1,0
15500,4,572,2011-12-01,1132,283,1,0
16496,4,1091,2011-12-01,1562,390.5,1,0
16169,4,1325,2011-12-01,1823,455.75,1,0
15028,4,459,2011-12-01,627,156.75,1,0
15862,4,585,2011-12-01,833,208.25,1,0
12695,4,220,2011-12-02,582,145.5,1,0
14897,4,468,2011-12-02,1366,341.5,1,0
16759,4,608,2011-12-02,773,193.25,1,0
16038,4,241,2011-12-02,454,113.5,1,0
12970,4,268,2011-12-02,405,101.25,1,0
14126,4,458,2011-12-02,644,161,1,0
12700,4,2944,2011-12-02,4526,1131.5,1,0
12364,4,1499,2011-12-02,1208,302,1,0
13297,4,963,2011-12-02,2090,522.5,1,0
13838,4,254,2011-12-04,675,168.75,1,0
12724,4,439,2011-12-04,923,230.75,1,0
13558,4,338,2011-12-04,595,148.75,1,0
15550,4,295,2011-12-05,576,144,1,0
15031,4,400,2011-12-05,653,163.25,1,0
17006,4,272,2011-12-05,782,195.5,1,0
15145,4,756,2011-12-05,1195,298.75,1,0
14649,4,1004,2011-12-05,1403,350.75,1,0
16513,4,407,2011-12-05,875,218.75,1,0
14931,4,414,2011-12-05,865,216.25,1,0
12628,4,442,2011-12-05,716,179,1,0
14608,4,437,2011-12-05,1785,446.25,1,0
17579,4,256,2011-12-05,440,110,1,0
12381,4,772,2011-12-05,1433,358.25,1,0
12820,4,722,2011-12-06,942,235.5,1,0
14216,4,594,2011-12-06,1839,459.75,1,0
16015,4,903,2011-12-06,689,172.25,1,0
17728,4,1465,2011-12-06,2861,715.25,1,0
13507,4,1597,2011-12-06,2479,619.75,1,0
14871,4,179,2011-12-06,501,125.25,1,0
14293,4,709,2011-12-06,1047,261.75,1,0
17883,4,374,2011-12-06,664,166,1,0
12967,4,243,2011-12-06,1195,298.75,1,0
17884,4,817,2011-12-06,695,173.75,1,0
15969,4,120,2011-12-07,583,145.75,1,0
12615,4,1365,2011-12-07,2093,523.25,1,0
15701,4,912,2011-12-07,1529,382.25,1,0
16539,4,477,2011-12-07,1389,347.25,1,0
14708,4,615,2011-12-07,1097,274.25,1,0
12462,4,505,2011-12-07,872,218,1,0
15525,4,383,2011-12-07,717,179.25,1,0
12783,4,611,2011-12-07,1296,324,1,0
16688,4,804,2011-12-08,1261,315.25,1,0
13314,4,487,2011-12-08,594,148.5,1,0
16833,4,440,2011-12-08,1107,276.75,1,0
13077,4,862,2011-12-08,728,182,1,0
13471,4,1583,2011-12-08,2502,625.5,1,0
15237,4,1071,2011-12-08,1412,353,1,0
12680,4,439,2011-12-09,791,197.75,1,0
14446,4,856,2011-12-09,1006,251.5,1,0
16499,5,122,2010-12-14,319,63.8,1,0
17406,5,777,2011-01-13,1913,382.6,1,0
17062,5,404,2011-01-30,524,104.8,1,0
15808,5,1303,2011-02-06,3641,728.2,1,0
13672,5,0,2011-02-11,0,0,1,0
14176,5,207,2011-02-15,574,114.8,1,0
15032,5,2668,2011-03-28,4464,892.8,1,0
15777,5,375,2011-04-12,1022,204.4,1,0
18239,5,795,2011-05-05,1562,312.4,1,0
15079,5,388,2011-05-11,894,178.8,1,0
17770,5,365,2011-05-25,1143,228.6,1,0
15882,5,254,2011-05-25,493,98.6,1,0
14625,5,330,2011-06-07,848,169.6,1,0
16955,5,246,2011-06-08,494,98.8,1,0
14231,5,402,2011-06-13,822,164.4,1,0
14245,5,971,2011-06-16,1677,335.4,1,0
14584,5,377,2011-06-23,1020,204,1,0
13856,5,484,2011-06-24,363,72.6,1,0
16801,5,307,2011-06-29,842,168.4,1,0
14016,5,2123,2011-07-08,4278,855.6,1,0
16998,5,74,2011-07-13,288,57.6,1,0
17440,5,232,2011-07-15,177,35.4,1,0
16654,5,280,2011-07-21,595,119,1,0
12916,5,1075,2011-07-24,2921,584.2,1,0
14692,5,255,2011-07-25,582,116.4,1,0
15855,5,470,2011-07-26,712,142.4,1,0
14403,5,513,2011-08-01,1426,285.2,1,0
14133,5,342,2011-08-02,590,118,1,0
